frame_index,timestamp_s,ball_x,ball_y,raw_ball_x,raw_ball_y,radius_px,circularity,v_at_center,raw_confidence,bbox_x0,bbox_y0,bbox_x1,bbox_y1,tracking_backend,confidence,n_candidates
1256,20.9532,384.72,469.05,384.74,469.08,4.42,,,0.594,379.75,464.66,389.72,473.49,ultralytics,0.594,1
1257,20.9699,384.73,469.15,384.74,469.13,4.41,,,0.662,379.84,464.72,389.65,473.54,ultralytics,0.662,1
1258,20.9866,384.69,469.28,384.75,469.22,4.41,,,0.645,379.84,464.8,389.66,473.63,ultralytics,0.645,1
1259,21.0033,384.57,469.46,384.59,469.48,4.46,,,0.685,379.82,465.02,389.36,473.95,ultralytics,0.685,1
1260,21.02,384.42,469.6,384.37,469.7,4.65,,,0.716,379.57,465.06,389.16,474.35,ultralytics,0.716,1
1261,21.0367,384.29,469.66,384.34,469.63,4.55,,,0.705,379.52,465.08,389.15,474.17,ultralytics,0.705,1
1262,21.0533,384.16,469.67,384.12,469.7,4.6,,,0.642,379.19,465.1,389.05,474.3,ultralytics,0.642,1
1263,21.07,384.03,469.67,384.06,469.65,4.61,,,0.643,379.07,465.04,389.04,474.26,ultralytics,0.643,1
1264,21.0867,383.9,469.71,383.89,469.69,4.63,,,0.617,378.9,465.06,388.88,474.32,ultralytics,0.617,1
1265,21.1034,383.74,469.83,383.79,469.7,4.6,,,0.596,378.85,465.1,388.73,474.3,ultralytics,0.596,1
1266,21.1201,383.54,470.05,383.51,470.13,4.77,,,0.407,378.75,465.26,388.28,475.01,ultralytics,0.407,1
1267,21.1367,383.33,470.25,383.37,470.26,4.82,,,0.457,378.51,465.44,388.22,475.08,ultralytics,0.457,1
1268,21.1534,383.11,470.38,383.08,470.41,4.56,,,0.42,378.31,465.85,387.84,474.97,ultralytics,0.42,1
1269,21.1701,382.89,470.5,382.93,470.46,4.61,,,0.409,378.23,465.85,387.62,475.07,ultralytics,0.409,1
1270,21.1868,382.65,470.68,382.63,470.61,4.71,,,0.525,377.75,465.9,387.51,475.31,ultralytics,0.525,1
1271,21.2035,382.4,470.89,382.41,470.98,4.77,,,0.666,377.64,466.16,387.18,475.79,ultralytics,0.666,1
1272,21.2202,382.11,471.05,382.17,471.09,4.91,,,0.661,377.24,466.19,387.1,476.0,ultralytics,0.661,1
1273,21.2368,381.79,471.24,381.72,471.03,4.83,,,0.684,376.88,466.12,386.55,475.94,ultralytics,0.684,1
1274,21.2535,381.48,471.59,381.49,471.61,4.79,,,0.651,376.69,466.54,386.28,476.69,ultralytics,0.651,1
1275,21.2702,381.15,471.94,381.24,472.07,4.94,,,0.668,376.3,467.01,386.18,477.13,ultralytics,0.668,1
1276,21.2869,380.77,472.14,380.74,472.23,5.1,,,0.712,375.61,467.14,385.87,477.33,ultralytics,0.712,1
1277,21.3036,380.4,472.27,380.31,472.1,4.78,,,0.707,375.23,467.32,385.4,476.88,ultralytics,0.707,1
1278,21.3203,380.1,472.5,380.18,472.54,4.84,,,0.698,375.29,467.7,385.08,477.38,ultralytics,0.698,1
1279,21.3369,379.81,472.79,379.75,472.77,4.76,,,0.694,374.84,468.01,384.66,477.53,ultralytics,0.694,1
1280,21.3536,379.51,473.07,379.55,473.1,4.73,,,0.751,374.73,468.37,384.36,477.82,ultralytics,0.751,1
1281,21.3703,379.23,473.32,379.18,473.34,4.82,,,0.758,374.27,468.52,384.08,478.16,ultralytics,0.758,1
1282,21.387,378.95,473.51,378.99,473.57,4.62,,,0.767,374.16,468.95,383.82,478.19,ultralytics,0.767,1
1283,21.4037,378.67,473.7,378.64,473.57,4.6,,,0.746,373.8,468.96,383.48,478.17,ultralytics,0.746,1
1284,21.4203,378.36,473.97,378.43,474.01,4.66,,,0.796,373.57,469.34,383.29,478.67,ultralytics,0.796,1
1285,21.437,378.02,474.25,377.99,474.26,4.58,,,0.795,373.17,469.68,382.82,478.84,ultralytics,0.795,1
1286,21.4537,377.68,474.52,377.63,474.48,4.61,,,0.783,372.84,469.86,382.42,479.09,ultralytics,0.783,1
1287,21.4704,377.32,474.76,377.47,474.91,4.68,,,0.792,372.73,470.22,382.22,479.59,ultralytics,0.792,1
1288,21.4871,376.87,474.97,376.83,474.8,4.61,,,0.745,372.03,470.19,381.62,479.41,ultralytics,0.745,1
1289,21.5038,376.45,475.21,376.34,475.29,4.69,,,0.726,371.42,470.6,381.25,479.98,ultralytics,0.726,1
1290,21.5204,376.12,475.43,376.18,475.48,4.81,,,0.71,371.23,470.67,381.12,480.29,ultralytics,0.71,1
1291,21.5371,375.82,475.59,375.75,475.58,4.62,,,0.712,370.82,470.97,380.69,480.2,ultralytics,0.712,1
1292,21.5538,375.53,475.79,375.58,475.66,4.64,,,0.642,370.68,471.03,380.49,480.3,ultralytics,0.642,1
1293,21.5705,375.24,476.07,375.21,476.18,4.58,,,0.735,370.22,471.6,380.19,480.75,ultralytics,0.735,2
1294,21.5872,374.93,476.3,375.0,476.28,4.56,,,0.763,370.06,471.72,379.94,480.84,ultralytics,0.763,1
1295,21.6039,374.61,476.5,374.53,476.56,4.19,,,0.712,369.68,472.37,379.38,480.75,ultralytics,0.712,1
1296,21.6205,374.34,476.73,374.32,476.54,4.25,,,0.657,369.35,472.29,379.28,480.79,ultralytics,0.657,1
1297,21.6372,374.08,477.04,374.16,477.18,4.27,,,0.643,369.3,472.92,379.02,481.45,ultralytics,0.643,1
1298,21.6539,373.78,477.31,373.75,477.33,4.26,,,0.563,368.88,473.07,378.62,481.59,ultralytics,0.563,1
1299,21.6706,373.47,477.61,373.47,477.4,4.23,,,0.558,368.67,473.17,378.26,481.63,ultralytics,0.558,1
1300,21.6873,373.17,478.08,373.13,478.09,4.42,,,0.594,368.2,473.67,378.06,482.51,ultralytics,0.594,1
1301,21.704,372.87,478.59,372.96,478.72,4.54,,,0.605,368.04,474.17,377.89,483.26,ultralytics,0.605,1
1302,21.7206,372.55,478.96,372.47,479.01,4.55,,,0.674,367.52,474.46,377.42,483.56,ultralytics,0.674,1
1303,21.7373,372.26,479.25,372.27,479.17,4.37,,,0.693,367.42,474.8,377.12,483.55,ultralytics,0.693,1
1304,21.754,371.98,479.56,372.03,479.61,4.54,,,0.738,367.11,475.07,376.95,484.15,ultralytics,0.738,1
1305,21.7707,371.67,479.86,371.6,479.85,4.64,,,0.745,366.63,475.22,376.58,484.49,ultralytics,0.745,1
1306,21.7874,371.37,480.16,371.45,480.16,4.72,,,0.719,366.56,475.44,376.34,484.89,ultralytics,0.719,1
1307,21.804,371.06,480.44,370.99,480.49,4.78,,,0.704,365.93,475.72,376.06,485.27,ultralytics,0.704,1
1308,21.8207,370.8,480.66,370.77,480.7,4.88,,,0.661,365.86,475.82,375.67,485.58,ultralytics,0.661,1
1309,21.8374,370.57,480.85,370.65,480.78,4.72,,,0.66,365.74,476.06,375.55,485.5,ultralytics,0.66,1
1310,21.8541,370.3,481.14,370.26,481.05,4.89,,,0.632,365.37,476.15,375.14,485.95,ultralytics,0.632,1
1311,21.8708,369.98,481.52,370.08,481.59,4.69,,,0.627,365.28,476.9,374.87,486.28,ultralytics,0.627,1
1312,21.8875,369.62,481.89,369.56,481.89,4.65,,,0.694,364.78,477.24,374.34,486.53,ultralytics,0.694,1
1313,21.9041,369.28,482.27,369.26,482.19,4.5,,,0.667,364.37,477.7,374.15,486.69,ultralytics,0.667,1
1314,21.9208,369.01,482.73,368.98,482.72,4.6,,,0.482,364.13,478.12,373.83,487.32,ultralytics,0.482,1
1315,21.9375,368.76,483.19,368.79,483.3,4.61,,,0.602,364.0,478.69,373.58,487.92,ultralytics,0.602,1
1316,21.9542,368.52,483.55,368.5,483.53,4.67,,,0.611,363.7,478.86,373.29,488.2,ultralytics,0.611,1
1317,21.9709,368.28,483.86,368.29,483.89,4.58,,,0.587,363.42,479.31,373.17,488.48,ultralytics,0.587,1
1318,21.9876,368.01,484.16,368.06,484.1,4.62,,,0.66,363.08,479.48,373.04,488.71,ultralytics,0.66,1
1319,22.0042,367.73,484.45,367.68,484.6,4.72,,,0.69,362.75,479.89,372.61,489.32,ultralytics,0.69,1
1320,22.0209,367.48,484.72,367.44,484.49,4.34,,,0.71,362.7,480.15,372.18,488.83,ultralytics,0.71,1
1321,22.0376,367.3,485.06,367.3,485.21,4.48,,,0.7,362.49,480.73,372.1,489.69,ultralytics,0.7,1
1322,22.0543,367.11,485.47,367.18,485.31,4.53,,,0.718,362.31,480.78,372.04,489.85,ultralytics,0.718,1
1323,22.071,366.85,486.02,366.84,485.9,4.52,,,0.635,362.04,481.37,371.64,490.42,ultralytics,0.635,1
1324,22.0876,366.5,486.67,366.62,486.81,4.71,,,0.645,361.9,482.06,371.33,491.55,ultralytics,0.645,1
1325,22.1043,366.1,487.23,366.0,487.27,4.91,,,0.65,361.01,482.36,371.0,492.19,ultralytics,0.65,1
1326,22.121,365.76,487.68,365.7,487.68,4.65,,,0.63,360.81,483.03,370.59,492.33,ultralytics,0.63,1
1327,22.1377,365.48,488.18,365.56,488.06,4.57,,,0.646,360.7,483.49,370.42,492.64,ultralytics,0.646,1
1328,22.1544,365.19,488.84,365.12,488.76,4.63,,,0.647,360.29,484.13,369.96,493.39,ultralytics,0.647,1
1329,22.1711,364.89,489.63,364.99,489.64,4.81,,,0.675,360.18,484.59,369.79,494.7,ultralytics,0.675,1
1330,22.1877,364.61,490.42,364.46,490.5,5.34,,,0.491,359.12,485.06,369.79,495.94,ultralytics,0.491,1
1331,22.2044,,,,,,,,0.0,,,,,ultralytics,0.0,0
1332,22.2211,364.43,491.08,364.4,491.15,4.86,,,0.786,359.55,486.13,369.26,496.16,ultralytics,0.786,1
1333,22.2378,364.3,491.57,364.37,491.68,4.84,,,0.766,359.52,486.73,369.21,496.64,ultralytics,0.766,1
1334,22.2545,364.09,491.93,364.18,491.88,4.46,,,0.719,359.52,487.42,368.85,496.33,ultralytics,0.719,1
1335,22.2712,363.81,492.27,363.74,492.3,4.44,,,0.677,359.03,487.85,368.46,496.74,ultralytics,0.677,1
1336,22.2878,363.6,492.71,363.51,492.52,4.26,,,0.63,358.71,488.26,368.3,496.79,ultralytics,0.63,1
1337,22.3045,363.51,493.3,363.53,493.31,4.41,,,0.666,358.76,488.89,368.3,497.72,ultralytics,0.666,1
1338,22.3212,363.47,493.95,363.42,494.01,4.6,,,0.681,358.64,489.41,368.2,498.62,ultralytics,0.681,1
1339,22.3379,363.45,494.49,363.47,494.63,4.76,,,0.643,358.7,489.81,368.23,499.45,ultralytics,0.643,1
1340,22.3546,363.41,494.87,363.44,494.81,4.45,,,0.625,358.81,490.37,368.07,499.26,ultralytics,0.625,1
1341,22.3713,363.35,495.19,363.31,495.27,4.63,,,0.628,358.57,490.64,368.05,499.91,ultralytics,0.628,1
1342,22.3879,363.32,495.46,363.3,495.47,4.77,,,0.662,358.52,490.71,368.08,500.24,ultralytics,0.662,1
1343,22.4046,363.32,495.72,363.3,495.63,4.58,,,0.626,358.6,491.05,367.99,500.22,ultralytics,0.626,2
1344,22.4213,363.31,496.08,363.43,496.04,4.51,,,0.677,358.78,491.53,368.08,500.55,ultralytics,0.677,1
1345,22.438,363.28,496.58,363.12,496.47,4.55,,,0.647,358.4,491.92,367.85,501.02,ultralytics,0.647,1
1346,22.4547,363.29,497.09,363.36,497.33,4.73,,,0.697,358.62,492.44,368.09,502.22,ultralytics,0.697,1
1347,22.4713,363.3,497.43,363.33,497.39,4.77,,,0.73,358.56,492.58,368.1,502.2,ultralytics,0.73,1
1348,22.488,363.27,497.65,363.25,497.73,4.79,,,0.703,358.45,492.94,368.04,502.53,ultralytics,0.703,1
1349,22.5047,363.24,497.81,363.25,497.83,4.77,,,0.725,358.45,493.06,368.05,502.6,ultralytics,0.725,1
1350,22.5214,363.22,498.05,363.22,497.78,4.74,,,0.661,358.42,493.04,368.02,502.52,ultralytics,0.661,1
1351,22.5381,363.23,498.42,363.18,498.63,4.81,,,0.669,358.38,493.56,367.99,503.71,ultralytics,0.669,1
1352,22.5548,363.29,498.73,363.3,498.71,4.82,,,0.73,358.48,493.79,368.13,503.63,ultralytics,0.73,1
1353,22.5714,363.36,498.91,363.37,499.01,4.8,,,0.745,358.56,493.99,368.17,504.02,ultralytics,0.745,1
1354,22.5881,363.42,499.0,363.44,498.99,4.82,,,0.732,358.62,494.14,368.25,503.83,ultralytics,0.732,1
1355,22.6048,363.48,499.06,363.42,499.04,4.84,,,0.752,358.58,494.18,368.25,503.91,ultralytics,0.752,1
1356,22.6215,363.57,499.13,363.61,499.15,4.71,,,0.754,358.9,494.42,368.33,503.87,ultralytics,0.754,1
1357,22.6382,363.63,499.18,363.65,499.19,4.57,,,0.754,358.96,494.62,368.34,503.77,ultralytics,0.754,1
1358,22.6549,363.65,499.23,363.64,499.2,4.6,,,0.737,358.93,494.59,368.35,503.8,ultralytics,0.737,1
1359,22.6715,363.68,499.29,363.68,499.29,4.66,,,0.76,358.96,494.62,368.4,503.95,ultralytics,0.76,1
1360,22.6882,363.72,499.37,363.68,499.37,4.55,,,0.776,358.97,494.81,368.39,503.92,ultralytics,0.776,1
1361,22.7049,363.8,499.46,363.81,499.46,4.7,,,0.747,359.03,494.76,368.59,504.16,ultralytics,0.747,1
1362,22.7216,363.9,499.55,363.91,499.58,4.55,,,0.716,359.07,495.03,368.75,504.14,ultralytics,0.716,1
1363,22.7383,364.01,499.61,363.95,499.58,4.57,,,0.734,359.01,495.02,368.89,504.15,ultralytics,0.734,1
1364,22.755,364.19,499.68,364.15,499.7,4.54,,,0.744,359.27,495.16,369.03,504.23,ultralytics,0.744,1
1365,22.7716,364.43,499.73,364.45,499.73,4.51,,,0.748,359.35,495.22,369.55,504.24,ultralytics,0.748,2
1366,22.7883,364.65,499.75,364.72,499.79,4.56,,,0.756,359.75,495.24,369.68,504.35,ultralytics,0.756,1
1367,22.805,364.8,499.73,364.77,499.75,4.51,,,0.773,359.82,495.24,369.71,504.26,ultralytics,0.773,1
1368,22.8217,364.93,499.7,364.98,499.65,4.38,,,0.795,360.09,495.27,369.86,504.03,ultralytics,0.795,1
1369,22.8384,365.03,499.72,365.0,499.68,4.36,,,0.794,360.14,495.32,369.87,504.04,ultralytics,0.794,1
1370,22.855,365.16,499.82,365.09,499.78,4.42,,,0.794,360.3,495.36,369.88,504.2,ultralytics,0.794,1
1371,22.8717,365.34,499.95,365.42,500.03,4.34,,,0.777,360.56,495.69,370.28,504.38,ultralytics,0.777,1
1372,22.8884,365.48,500.03,365.46,500.04,4.35,,,0.771,360.66,495.69,370.26,504.4,ultralytics,0.771,1
1373,22.9051,365.66,500.06,365.58,500.06,4.4,,,0.769,360.74,495.67,370.41,504.46,ultralytics,0.769,1
1374,22.9218,365.92,500.06,365.93,500.08,4.4,,,0.752,360.89,495.68,370.96,504.48,ultralytics,0.752,1
1375,22.9385,366.15,500.03,366.25,500.04,4.37,,,0.714,361.32,495.68,371.19,504.41,ultralytics,0.714,2
1376,22.9551,366.31,500.0,366.29,499.97,4.4,,,0.734,361.3,495.57,371.27,504.37,ultralytics,0.734,1
1377,22.9718,366.51,499.98,366.38,499.99,4.44,,,0.712,361.55,495.55,371.21,504.42,ultralytics,0.712,2
1378,22.9885,366.79,499.97,366.87,499.96,4.43,,,0.703,362.19,495.53,371.56,504.39,ultralytics,0.703,2
1379,23.0052,367.07,499.93,367.07,499.98,4.5,,,0.739,362.23,495.48,371.9,504.48,ultralytics,0.739,2
1380,23.0219,367.34,499.81,367.3,499.88,4.49,,,0.785,362.45,495.39,372.14,504.37,ultralytics,0.785,2
1381,23.0386,367.64,499.67,367.64,499.53,4.5,,,0.743,362.73,495.04,372.56,504.03,ultralytics,0.743,2
1382,23.0552,368.01,499.55,367.96,499.72,4.58,,,0.747,362.89,495.14,373.03,504.3,ultralytics,0.747,2
1383,23.0719,368.46,499.35,368.39,499.3,4.69,,,0.7,363.15,494.61,373.63,503.99,ultralytics,0.7,1
1384,23.0886,369.02,499.13,369.0,499.1,4.93,,,0.699,363.86,494.17,374.15,504.02,ultralytics,0.699,1
1385,23.1053,369.7,498.87,369.58,499.03,4.79,,,0.764,364.31,494.24,374.86,503.83,ultralytics,0.764,1
1386,23.122,370.54,498.46,370.48,498.51,4.96,,,0.738,365.18,493.55,375.78,503.47,ultralytics,0.738,1
1387,23.1386,371.57,497.91,371.48,497.89,4.77,,,0.733,366.22,493.11,376.74,502.66,ultralytics,0.733,1
1388,23.1553,372.94,497.27,372.55,497.41,4.79,,,0.759,367.14,492.62,377.96,502.19,ultralytics,0.759,2
1389,23.172,374.83,496.52,374.68,496.48,4.44,,,0.588,367.41,492.04,381.96,500.92,ultralytics,0.588,2
1390,23.1887,377.2,495.75,376.96,495.72,4.73,,,0.629,369.51,490.99,384.42,500.45,ultralytics,0.629,1
1391,23.2054,379.85,495.04,379.98,494.99,4.47,,,0.547,373.3,490.53,386.66,499.46,ultralytics,0.547,1
1392,23.2221,382.46,494.34,382.52,494.46,4.47,,,0.698,377.27,490.0,387.76,498.93,ultralytics,0.698,2
1393,23.2387,384.8,493.58,385.08,493.53,4.37,,,0.683,380.29,489.16,389.87,497.9,ultralytics,0.683,2
1394,23.2554,386.75,492.85,386.88,492.79,4.34,,,0.552,381.68,488.45,392.07,497.12,ultralytics,0.552,2
1395,23.2721,388.28,492.23,388.52,492.18,4.36,,,0.555,383.23,487.82,393.81,496.54,ultralytics,0.555,1
1396,23.2888,389.43,491.72,389.53,491.66,4.41,,,0.584,384.22,487.26,394.83,496.07,ultralytics,0.584,2
1397,23.3055,390.24,491.32,390.46,491.31,4.48,,,0.635,385.15,486.83,395.76,495.79,ultralytics,0.635,2
1398,23.3222,390.73,491.0,390.78,490.9,4.6,,,0.565,385.52,486.29,396.04,495.5,ultralytics,0.565,2
1399,23.3388,391.03,490.77,391.08,490.83,4.52,,,0.473,386.03,486.31,396.13,495.35,ultralytics,0.473,3
1400,23.3555,391.21,490.56,391.23,490.49,4.64,,,0.664,386.33,485.85,396.13,495.13,ultralytics,0.664,1
1401,23.3722,391.33,490.34,391.37,490.45,4.68,,,0.712,386.44,485.78,396.29,495.13,ultralytics,0.712,2
1402,23.3889,391.37,490.13,391.4,490.02,4.61,,,0.644,386.51,485.4,396.28,494.63,ultralytics,0.644,1
1403,23.4056,391.31,490.04,391.41,489.88,4.56,,,0.666,386.49,485.32,396.32,494.45,ultralytics,0.666,1
1404,23.4223,391.2,490.1,391.05,490.2,4.8,,,0.737,385.73,485.4,396.38,494.99,ultralytics,0.737,1
1405,23.4389,391.18,490.14,391.2,490.15,4.8,,,0.717,385.95,485.35,396.44,494.95,ultralytics,0.717,1
1406,23.4556,391.18,490.1,391.22,490.17,4.94,,,0.737,386.09,485.23,396.35,495.1,ultralytics,0.737,1
1407,23.4723,391.13,489.98,391.16,489.96,4.92,,,0.707,386.07,485.05,396.25,494.88,ultralytics,0.707,1
1408,23.489,391.04,489.84,391.03,489.83,4.79,,,0.666,386.02,485.04,396.04,494.63,ultralytics,0.666,1
1409,23.5057,390.97,489.66,390.93,489.8,4.87,,,0.691,385.89,484.93,395.98,494.66,ultralytics,0.691,1
1410,23.5223,390.95,489.41,390.95,489.29,4.75,,,0.711,386.0,484.54,395.9,494.04,ultralytics,0.711,1
1411,23.539,390.95,489.22,390.96,489.22,4.84,,,0.691,386.0,484.38,395.92,494.06,ultralytics,0.691,1
1412,23.5557,390.93,489.1,390.96,489.06,4.75,,,0.696,385.89,484.31,396.03,493.81,ultralytics,0.696,1
1413,23.5724,390.88,489.06,390.89,489.01,4.62,,,0.661,385.97,484.39,395.8,493.63,ultralytics,0.661,1
1414,23.5891,390.84,489.03,390.79,489.15,4.7,,,0.643,386.0,484.44,395.57,493.85,ultralytics,0.643,1
1415,23.6058,390.81,488.93,390.86,488.91,4.62,,,0.603,386.16,484.29,395.56,493.53,ultralytics,0.603,1
1416,23.6224,390.77,488.82,390.72,488.77,4.58,,,0.675,385.96,484.2,395.48,493.35,ultralytics,0.675,1
1417,23.6391,390.74,488.73,390.79,488.75,4.54,,,0.672,386.08,484.21,395.49,493.29,ultralytics,0.672,1
1418,23.6558,390.7,488.61,390.68,488.68,4.62,,,0.654,385.92,484.06,395.44,493.31,ultralytics,0.654,1
1419,23.6725,390.66,488.44,390.65,488.41,4.48,,,0.681,385.88,483.92,395.41,492.89,ultralytics,0.681,1
1420,23.6892,390.64,488.24,390.62,488.28,4.45,,,0.675,385.88,483.83,395.37,492.73,ultralytics,0.675,1
1421,23.7059,390.64,488.05,390.64,487.96,4.61,,,0.611,385.77,483.35,395.51,492.58,ultralytics,0.611,1
1422,23.7225,390.66,487.94,390.67,487.94,4.51,,,0.586,385.89,483.42,395.45,492.45,ultralytics,0.586,1
1423,23.7392,390.68,487.84,390.66,487.89,4.58,,,0.538,385.83,483.31,395.49,492.48,ultralytics,0.538,1
1424,23.7559,390.7,487.66,390.73,487.76,4.6,,,0.578,385.81,483.16,395.65,492.36,ultralytics,0.578,1
1425,23.7726,390.7,487.42,390.69,487.31,4.44,,,0.575,385.74,482.87,395.64,491.75,ultralytics,0.575,1
1426,23.7893,390.69,487.23,390.69,487.21,4.39,,,0.614,385.85,482.82,395.53,491.61,ultralytics,0.614,1
1427,23.8059,390.69,487.14,390.69,487.11,4.66,,,0.648,385.73,482.45,395.65,491.77,ultralytics,0.648,1
1428,23.8226,390.71,487.07,390.67,487.06,4.95,,,0.616,385.38,482.11,395.96,492.02,ultralytics,0.616,1
1429,23.8393,390.75,486.88,390.76,487.16,5.06,,,0.616,385.56,482.1,395.96,492.22,ultralytics,0.616,1
1430,23.856,390.81,486.53,390.8,486.34,4.83,,,0.596,385.78,481.52,395.82,491.17,ultralytics,0.596,1
1431,23.8727,390.89,486.2,390.86,486.25,4.68,,,0.622,385.83,481.57,395.89,490.93,ultralytics,0.622,1
1432,23.8894,390.99,485.93,391.0,485.9,4.63,,,0.633,385.82,481.27,396.18,490.54,ultralytics,0.633,1
1433,23.906,391.1,485.72,391.09,485.63,4.7,,,0.634,386.03,480.93,396.15,490.33,ultralytics,0.634,1
1434,23.9227,391.18,485.59,391.23,485.6,4.69,,,0.656,386.25,480.91,396.22,490.29,ultralytics,0.656,1
1435,23.9394,391.24,485.47,391.2,485.55,4.72,,,0.681,386.24,480.83,396.17,490.28,ultralytics,0.681,1
1436,23.9561,391.28,485.26,391.37,485.24,4.7,,,0.614,386.56,480.53,396.17,489.94,ultralytics,0.614,1
1437,23.9728,391.29,485.0,391.2,485.09,4.66,,,0.677,386.23,480.43,396.16,489.75,ultralytics,0.677,1
1438,23.9895,391.31,484.72,391.36,484.56,4.44,,,0.654,386.48,480.12,396.23,489.01,ultralytics,0.654,1
1439,24.0061,391.3,484.5,391.37,484.6,4.51,,,0.706,386.47,480.09,396.27,489.11,ultralytics,0.706,1
1440,24.0228,391.21,484.33,391.16,484.21,4.39,,,0.651,386.13,479.82,396.19,488.6,ultralytics,0.651,1
1441,24.0395,391.11,484.21,391.17,484.23,4.29,,,0.68,386.16,479.95,396.18,488.52,ultralytics,0.68,2
1442,24.0562,390.94,484.05,390.98,484.2,4.36,,,0.66,385.85,479.84,396.11,488.57,ultralytics,0.66,1
1443,24.0729,390.7,483.81,390.74,483.7,4.6,,,0.607,385.63,479.1,395.86,488.3,ultralytics,0.607,1
1444,24.0896,390.44,483.61,390.35,483.58,4.46,,,0.671,385.28,479.11,395.41,488.04,ultralytics,0.671,1
1445,24.1062,390.25,483.49,390.26,483.49,4.34,,,0.648,385.29,479.15,395.22,487.83,ultralytics,0.648,1
1446,24.1229,390.11,483.39,390.1,483.38,4.45,,,0.665,385.18,478.93,395.03,487.83,ultralytics,0.665,1
1447,24.1396,389.99,483.3,389.99,483.31,4.43,,,0.682,385.07,478.88,394.91,487.74,ultralytics,0.682,1
1448,24.1563,389.91,483.16,389.86,483.25,4.4,,,0.714,385.01,478.85,394.71,487.65,ultralytics,0.714,1
1449,24.173,389.88,482.98,389.86,482.89,4.42,,,0.671,384.93,478.47,394.79,487.31,ultralytics,0.671,2
1450,24.1896,389.91,482.84,389.91,482.84,4.47,,,0.636,384.9,478.37,394.93,487.3,ultralytics,0.636,2
1451,24.2063,389.98,482.73,389.92,482.77,4.49,,,0.687,384.94,478.28,394.89,487.25,ultralytics,0.687,2
1452,24.223,390.08,482.58,390.16,482.57,4.51,,,0.674,385.36,478.06,394.95,487.07,ultralytics,0.674,2
1453,24.2397,390.14,482.39,390.09,482.44,4.48,,,0.716,385.34,477.96,394.84,486.93,ultralytics,0.716,2
1454,24.2564,390.19,482.19,390.25,482.09,4.55,,,0.677,385.44,477.55,395.06,486.64,ultralytics,0.677,1
1455,24.2731,390.2,482.06,390.2,482.09,4.57,,,0.714,385.37,477.53,395.04,486.66,ultralytics,0.714,1
1456,24.2897,390.17,481.95,390.17,481.96,4.56,,,0.725,385.44,477.4,394.9,486.52,ultralytics,0.725,1
1457,24.3064,390.13,481.79,390.15,481.83,4.52,,,0.688,385.36,477.31,394.94,486.35,ultralytics,0.688,1
1458,24.3231,390.1,481.59,390.04,481.61,4.66,,,0.702,385.17,476.95,394.91,486.26,ultralytics,0.702,1
1459,24.3398,390.08,481.39,390.16,481.3,4.45,,,0.662,385.31,476.85,395.01,485.75,ultralytics,0.662,1
1460,24.3565,390.06,481.22,389.99,481.29,4.47,,,0.627,385.18,476.81,394.8,485.76,ultralytics,0.627,1
1461,24.3732,390.06,481.05,390.05,481.01,4.71,,,0.681,385.23,476.3,394.87,485.72,ultralytics,0.681,1
1462,24.3898,390.04,480.8,390.16,480.97,4.72,,,0.14,385.21,476.25,395.11,485.69,ultralytics,0.14,1
1463,24.4065,,,,,,,,0.0,,,,,ultralytics,0.0,0
1464,24.4232,,,,,,,,0.0,,,,,ultralytics,0.0,0
1465,24.4399,389.97,480.48,389.87,480.33,4.67,,,0.516,384.84,475.66,394.89,485.0,ultralytics,0.516,1
1466,24.4566,389.93,480.2,389.91,480.21,4.64,,,0.58,384.93,475.57,394.89,484.84,ultralytics,0.58,1
1467,24.4732,389.94,479.98,389.96,479.99,4.81,,,0.707,384.99,475.18,394.93,484.81,ultralytics,0.707,1
1468,24.4899,389.93,479.76,389.96,479.75,4.7,,,0.704,385.13,475.05,394.8,484.45,ultralytics,0.704,1
1469,24.5066,389.91,479.54,389.88,479.58,4.66,,,0.625,384.81,474.92,394.94,484.24,ultralytics,0.625,1
1470,24.5233,389.96,479.33,389.86,479.24,4.54,,,0.641,384.69,474.7,395.03,483.79,ultralytics,0.641,3
1471,24.54,390.12,479.14,390.13,479.21,4.51,,,0.654,385.07,474.7,395.19,483.72,ultralytics,0.654,1
1472,24.5567,390.41,478.83,390.25,479.06,4.51,,,0.667,385.27,474.55,395.23,483.57,ultralytics,0.667,1
1473,24.5733,390.86,478.35,390.86,478.16,4.52,,,0.644,385.95,473.64,395.77,482.69,ultralytics,0.644,1
1474,24.59,391.36,477.93,391.41,477.95,4.62,,,0.581,386.67,473.33,396.15,482.57,ultralytics,0.581,1
1475,24.6067,391.81,477.6,391.85,477.54,4.32,,,0.665,387.07,473.22,396.63,481.86,ultralytics,0.665,1
1476,24.6234,392.21,477.36,392.15,477.31,4.42,,,0.707,387.22,472.89,397.08,481.72,ultralytics,0.707,1
